persona_id,persona,ambito,poder,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,mandato_inicio,mandato_fin,estado_actividad,fuente_padron_url,fuente_padron_local,regimen_ddjj_actual,estado_ddjj_cargo_actual,detalle_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_2017_2024_estado,oa_historial_nombres,oa_anios_2017_2024,oa_cantidad_anios_2017_2024,oa_primer_anio,oa_ultimo_anio,serie_tab_id,nota_cobertura
prov-sf-dip-drisun-varinia-luciana,Varinia Luciana DRISUN,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOCIALISTA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-galassi-ruben,Rubén GALASSI,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOCIALISTA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-galnares-sofia,Sofía GALNARES,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-garcia-clara-rut,Clara Rut GARCÍA,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOCIALISTA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,nombre_compatible_unico_en_oa,GARCIA CLARA RUT,2020,1,2020,2020,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-garcia-ximena,Ximena GARCÍA,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,nombre_compatible_unico_en_oa,GARCIA XIMENA,2018|2019|2020|2021|2022|2023|2024,7,2018,2024,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-ghione-arnaldo-walter,Arnaldo Walter GHIONE,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UNO,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-gonzalez-marcelo,Marcelo GONZÁLEZ,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,coincidencia_multiple_revisar_homonimia,GONZALEZ MARCELO | GONZALEZ MARCELO ADRIAN | GONZALEZ MARCELO DANIEL | GONZALEZ MARCELO EDUARDO | GONZALEZ MARCELO ESTEBAN | GONZALEZ MARCELO FABIAN | GONZALEZ MARCELO HECTOR | GONZALEZ MARCELO JOSE | GONZALEZ MARCELO RAMON | GONZALEZ MARCELO RAMON ADRIAN | GONZALEZ MARCELO RICARDO,2017|2018|2019|2020|2021|2022|2023|2024,8,2017,2024,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-granata-amalia,Amalia GRANATA,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOMOS VIDA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-hummel-astrid,Astrid HUMMEL,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,PRO,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,nombre_compatible_unico_en_oa,HUMMEL ASTRID CAROLINA ANDREA,2017|2018|2019,3,2017,2019,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-mahmud-gisel,Gisel MAHMUD,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOCIALISTA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-malfesi-silvia,Silvia MALFESI,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOMOS VIDA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-mancini-maria-del-rosario,María del Rosario MANCINI,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOCIALISTA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-martorano-sonia,Sonia MARTORANO,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,HACEMOS SANTA FE,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-masutti-sofia,Sofía MASUTTI,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOCIALISTA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-palo-oliver-claudio-fabian,Claudio Fabián PALO OLIVER,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,FRENTE AMPLIO POR LA SOBERANÍA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,nombre_compatible_unico_en_oa,PALO OLIVER CLAUDIO FABIAN,2020,1,2020,2020,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-paredes-omar,Omar PAREDES,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UNIDAD POR SANTA FE,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-peralta-emiliano,Emiliano PERALTA,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOMOS VIDA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,nombre_compatible_unico_en_oa,PERALTA EMILIANO,2018|2019|2020|2021|2022|2023|2024,7,2018,2024,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-perotti-omar,Omar PEROTTI,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,HACEMOS SANTA FE,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,nombre_compatible_unico_en_oa,PEROTTI OMAR ANGEL,2017|2018|2019|2020|2021,5,2017,2021,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-piedrabuena-juan-jose,Juan José PIEDRABUENA,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,DEL BARRIO PARA LA GENTE,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-porcelli-baro-graf-veronica,Verónica PORCELLI BARÓ GRAF,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,FRENTE RENOVADOR 100% SANTAFESINO,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-porfiri-edgardo,Edgardo PORFIRI,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UNIDAD POR SANTA FE,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-rabbia-miguel,Miguel RABBIA,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,CONSTRUYENDO FUTURO,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-rodenas-alejandra,Alejandra RODENAS,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,COMPROMISO JUSTICIALISTA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,nombre_compatible_unico_en_oa,RODENAS ALEJANDRA SILVANA,2017|2018|2021|2022,4,2017,2022,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-rojas-sergio,Sergio ROJAS,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOCIALISTA,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,coincidencia_multiple_revisar_homonimia,ROJAS SERGIO DAVID | ROJAS SERGIO EDUARDO,2017|2018|2019|2020|2021,5,2017,2021,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-rosua-martin,Martín ROSÚA,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-scarpin-dionisio,Dionisio SCARPÍN,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,nombre_compatible_unico_en_oa,SCARPIN DIONISIO FERNANDO,2020|2021|2022,3,2020,2022,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-scavuzzo-german,Germán SCAVUZZO,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-senn-jimena,Jimena SENN,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-dip-sola-maria-ximena,María Ximena SOLA,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Santa Fe,PRO,2023,2027,activo_al_2026-09-01,https://diputadossantafe.gov.ar/web/camara/diputados,sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,No se localizó todavía un listado nominal institucional de presentaciones.,,sin_nombre_compatible_oa_2017_2024,,,0,,,,La nómina y el bloque provienen de la Cámara de Diputadas y Diputados de Santa Fe.
prov-sf-sen-gramajo-joaquin-raul,Joaquín Raúl Gramajo,Provincial,Legislativo,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unite,2023,2027,activo_al_2026-09-01,https://www.senadosantafe.gob.ar/,sources/subnational_roster/santa_fe_senadores_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Departamento 9 de Julio,,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La nómina, el departamento, el mandato y el bloque provienen de la Cámara de Senadores de Santa Fe."
