"codigo_entidad","entidad","fecha_informacion","producto","nombre_corto","denominacion","beneficiario","tipo_tasa","monto_minimo","monto_maximo","plazo_maximo_meses","ingreso_minimo","relacion_cuota_ingreso_pct","tea_max_pct","cftea_max_pct","brecha_cftea_tea_pp","cftea_real_vs_ipc_jul2026_pct","cuota_inicial_cada_10k","territorio","mas_informacion","fuente_corte","fuente_url"
"426","BANCO BICA S.A.","2026-01-28","7309- EX CAMBATIENTES 2","7309","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","131,13","160,97","29,84","95,00741","9096","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7317-CLIENTES SELECCIONADOS DE IAPSER-IAPV-SA SS FUNEBRES","7317","Pesos","Clientes que acrediten sueldos en la entidad","Fija","50000","8000000","60","300000","30","113,03","139,54","26,51","78,994041","7849","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7323- AMCL - MINISTERIO DE SEGURIDAD","7323","Pesos","Empleados públicos","Fija","50000","4000000","60","300000","30","177,76","212,99","35,23","133,878872","11009","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7339- AMCL - MINISTERIO DE SALUD","7339","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","151,78","182,83","31,05","111,342092","9929","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7342- ACTIVOS UPCN NUEVA","7342","Pesos","Empleados públicos","Fija","50000","8000000","18","300000","30","84,42","126,7","42,28","69,39947","1397","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7352- AMCL - MINISTERIO DE EDUCACION","7352","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","131,46","158,96","27,5","93,505456","9017","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7387- PODER JUDICIAL ACTIVOS","7387","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","139,31","168,36","29,05","100,529519","9376","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7388- PODER JUDICIAL PASIVOS","7388","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","139,31","168,36","29,05","100,529519","9376","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7391- PODER JUDICIAL AMCL","7391","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","131,46","159,12","27,66","93,625015","9017","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7395- PODER JUDICIAL ACTIVOS II","7395","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","161,02","193,73","32,71","119,487016","10323","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7404 ACTIVOS - SITUACION 1 Y 2","7404","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","144,9","173,35","28,45","104,25825","9994","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7405 ACTIVOS - SITUACION 3  4 Y 5","7405","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","148,64","177,7","29,06","107,508747","10146","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7406 PASIVOS - SITUACION 1 Y 2","7406","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","137,95","168,1","30,15","100,335236","9807","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7407 PASIVOS - SITUACION 3 4 Y 5","7407","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","146,18","177,84","31,66","107,613361","10151","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7408 SEGURIDAD - SITUACION 1","7408","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","188,26","223,32","35,06","141,597869","11672","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7415 - MICROCREDITOS","7415","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","50000","5000000","3","500000","30","138,38","146,91","8,53","84,501205","13407","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7415 - MICROCREDITOS","7415","Pesos","Clientes con cuenta en la entidad","Fija","50000","5000000","3","500000","30","138,38","146,91","8,53","84,501205","13407","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7415 - MICROCREDITOS","7415","Pesos","Clientes que acrediten sueldos en la entidad","Fija","50000","5000000","3","500000","30","138,38","146,91","8,53","84,501205","13407","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7415 - MICROCREDITOS","7415","Pesos","Empleados públicos","Fija","50000","5000000","3","500000","30","138,38","146,91","8,53","84,501205","13407","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7415 - MICROCREDITOS","7415","Pesos","Personas humanas en relación de dependencia","Fija","50000","5000000","3","500000","30","138,38","146,91","8,53","84,501205","13407","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7415 - MICROCREDITOS","7415","Pesos","Personas humanas Monotributistas","Fija","50000","5000000","3","500000","30","138,38","146,91","8,53","84,501205","13407","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7415 - MICROCREDITOS","7415","Pesos","Personas humanas Responsables Inscriptos","Fija","50000","5000000","3","500000","30","138,38","146,91","8,53","84,501205","13407","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7419 - SIDECREER","7419","Pesos","Empleados públicos","Fija","50000","5000000","48","500000","30","216,92","234,75","17,83","150,13883","12207","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7420 ACTIVOS -  SITUACION 1 Y 2 DIFERIDO-","7420","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","161,06","168,61","7,55","100,716329","10642","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7421 ACTIVOS - ACTIVOS - SITUACION 3  4 Y 5 DIFERIDO-","7421","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","165,5","172,72","7,22","103,787488","10815","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7422 PASIVOS - SITUACION 1 Y 2 DIFERIDO -","7422","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","152,78","163,36","10,58","96,793315","10421","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7423 PASIVOS - SITUACION 3 4 Y 5 DIFERIDO -","7423","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","162,51","172,67","10,16","103,750126","10811","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7424 SEGURIDAD - SITUACION 1 DIFERIDO","7424","Pesos","Empleados públicos","Fija","50000","8000000","36","300000","30","213,4","216,28","2,88","136,337294","12561","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7427- AMCL - MINISTERIO DE SEGURIDAD DIFERIDO","7427","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","200","208","8","130,150141","11867","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7428- ACTIVOS- MUTUAL AMCL 2 DIFERIDO","7428","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","144,18","155,85","11,67","91,181537","9595","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7429- EX COMBATIENTES 2 DIFERIDO","7429","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","143,85","155,53","11,68","90,94242","9580","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7430- AMCL - MINISTERIO DE SALUD DIFERIDO","7430","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","168,44","179,07","10,63","108,532467","10632","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7431- AMCL - MINISTERIO DE EDUCACION DIFERIDO","7431","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","144,29","155,96","11,67","91,263734","9600","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7433-CUAD 7433 AMCL 2 - DIF - 2","7433","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","133,07","144,98","11,91","83,059031","9091","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7434-CTRO. EX COMB PASIVOS - SANCOR 2 - DIF 2","7434","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","132,75","162,93","30,18","96,472002","9172","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"426","BANCO BICA S.A.","2026-01-28","7438- PODER JUDICIAL ACTIVOS III","7438","Pesos","Empleados públicos","Fija","50000","8000000","60","300000","30","188,88","222,3","33,42","140,835683","11328","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES","PERSONALES","Pesos","Clientes con cuenta en la entidad","Fija","8000","2500000","36","8000","30","63,23","81,75","18,52","35,811","1163","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES","PERSONALES","Pesos","Personas humanas en relación de dependencia","Fija","8000","2500000","36","8000","30","63,23","81,75","18,52","35,811","1163","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES","PERSONALES","Pesos","Personas humanas Monotributistas","Fija","8000","2500000","36","8000","30","63,23","81,75","18,52","35,811","1163","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES","PERSONALES","Pesos","Personas humanas Responsables Inscriptos","Fija","8000","2500000","36","8000","30","63,23","81,75","18,52","35,811","1163","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES CLIENTES PREMIUM","PRESTAMOS PREMIUM","Pesos","Clientes con cuenta en la entidad","Fija","8000","2500000","48","8000","30","28,08","35,74","7,66","1,430455","994","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES DIAMANTE","PERSONALES DIAMANTE","Pesos","Clientes con cuenta en la entidad","Fija","8000","2500000","48","8000","30","48,23","61,86","13,63","20,948382","1095","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES ESMERALDA","PERSONALES ESMERALDA","Pesos","Clientes con cuenta en la entidad","Fija","8000","2500000","48","8000","30","55,56","71,54","15,98","28,181673","1129","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES PLAN SUELDO","PERSONALES PLAN SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","8000","2500000","48","8000","30","48,23","61,86","13,63","20,948382","1095","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES SOSTENIBLES","PERSONALES SOSTENIBLES","Pesos","Clientes con cuenta en la entidad","Fija","8000","2500000","48","8000","30","45,38","57,65","12,27","17,802499","668","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES SOSTENIBLES","PERSONALES SOSTENIBLES","Pesos","Clientes que acrediten sueldos en la entidad","Fija","8000","2500000","48","8000","30","51,12","65,17","14,05","23,421749","696","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES SOSTENIBLES","PERSONALES SOSTENIBLES","Pesos","Personas humanas en relación de dependencia","Fija","8000","2500000","48","8000","30","45,38","57,65","12,27","17,802499","668","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES SOSTENIBLES","PERSONALES SOSTENIBLES","Pesos","Personas humanas Monotributistas","Fija","8000","2500000","48","8000","30","45,38","57,65","12,27","17,802499","668","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"431","BANCO COINAG S.A.","2026-07-31","PRESTAMOS PERSONALES SOSTENIBLES","PERSONALES SOSTENIBLES","Pesos","Personas humanas Responsables Inscriptos","Fija","8000","2500000","48","8000","30","45,38","57,65","12,27","17,802499","668","0","CANCELACION ANTICIPADA CUANDO SE REALICE DENTRO DE 180 DIAS CORRIDOS  DE SU OTORGAMIENTO O DENTRO DE LA PRIMER CUARTA PARTE DEL PLAZO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"432","BANCO DE COMERCIO S.A.","2026-08-14","PRESTAMOS PERSONALES","PP","Pesos","Clientes con cuenta en la entidad","Fija","1","30000","24","1500","30","125,45","187,87","62,42","115,108185","0","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"432","BANCO DE COMERCIO S.A.","2026-08-14","PRESTAMOS PERSONALES","PP","Pesos","Empleados públicos","Fija","1","30000","24","1500","30","125,45","187,87","62,42","115,108185","0","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"432","BANCO DE COMERCIO S.A.","2026-08-14","PRESTAMOS PERSONALES","PP","Pesos","Personas humanas en relación de dependencia","Fija","1","30000","24","1500","30","125,45","187,87","62,42","115,108185","0","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"432","BANCO DE COMERCIO S.A.","2026-08-14","PRESTAMOS PERSONALES","PP","Pesos","Personas humanas Monotributistas","Fija","1","30000","24","1500","30","125,45","187,87","62,42","115,108185","0","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"432","BANCO DE COMERCIO S.A.","2026-08-14","PRESTAMOS PERSONALES","PP","Pesos","Personas humanas Responsables Inscriptos","Fija","1","30000","24","1500","30","125,45","187,87","62,42","115,108185","0","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"435","BANCO SUCREDITO REGIONAL S.A.U.","2026-07-31","PERSONA JURIDICA - ADELANTO EN CUENTA CORRIENTE CON ACUERDO","PER. JUR. ADELANTO CC C/A","Pesos","Todos los beneficiarios","Fija","10000","0","0","0","0","95,65","115,73","20,08","61,20224","0","24",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"435","BANCO SUCREDITO REGIONAL S.A.U.","2026-07-31","PERSONA JURIDICA - ADELANTO EN CUENTA CORRIENTE SIN ACUERDO","PER. JUR. ADELANTO CC S/A","Pesos","Todos los beneficiarios","Fija","10000","0","0","0","0","240,79","291,35","50,56","192,432654","0","24",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"435","BANCO SUCREDITO REGIONAL S.A.U.","2026-07-31","PERSONA JURIDICA PRESTAMO AMORTIZABLE","PER. JUR. - PREST. AMORT.","Pesos","Todos los beneficiarios","Fija","10000","0","12","0","0","107,05","129,53","22,48","71,514162","0","24",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"435","BANCO SUCREDITO REGIONAL S.A.U.","2026-07-31","PERSONA JURIDICA PRESTAMO AMORTIZABLE","PER. JUR. - PREST. AMORT.","Pesos","Todos los beneficiarios","Fija","10000","0","24","0","0","112,98","136,7","23,72","76,871878","0","24",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"435","BANCO SUCREDITO REGIONAL S.A.U.","2026-07-31","PERSONAS JURIDICAS - DESCUENTO DE CHEQUES","PER.JUR. DCTO. DE CHEQUE","Pesos","Todos los beneficiarios","Fija","10000","0","12","0","0","83,07","83,07","0","36,797358","0","24",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
